_timestamp,train/loss,train/epoch,train/grad_norm,train/global_step,_step,train/num_tokens,train/learning_rate,train/mean_token_accuracy,_runtime,eval/accuracy
1765916516.7394829,0.813531756401062,0.11146838156484459,0.013699178583920002,52.0,51,8078023.0,0.001,0.7933564186096191,380.890513513,
1765916523.3260248,0.8259371519088745,0.11361200428724544,0.006584783084690571,53.0,52,8230483.0,0.001,0.7914751470088959,387.477078803,
1765916530.2555861,0.7944983243942261,0.1157556270096463,0.011804954148828983,54.0,53,8375984.0,0.001,0.7985129356384277,394.406626376,
1765916537.8784614,0.8885208368301392,0.11789924973204716,0.012043437920510769,55.0,54,8547262.0,0.001,0.7749971598386765,402.029484138,
1765916545.4576411,0.8616799116134644,0.12004287245444802,0.00666701840236783,56.0,55,8704936.0,0.001,0.7819727957248688,409.608674582,
1765916553.152513,0.8254488706588745,0.12218649517684887,0.011686711572110653,57.0,56,8867795.0,0.001,0.7906959503889084,417.303582148,
1765916559.7586553,0.8335214853286743,0.12433011789924973,0.012019305489957333,58.0,57,9019339.0,0.001,0.7885995656251907,423.909714581,
1765916566.849889,0.8387431502342224,0.1264737406216506,0.006691591814160347,59.0,58,9189045.0,0.001,0.7876326143741608,431.00093596,
1765916573.7177851,0.8257736563682556,0.12861736334405144,0.01027932669967413,60.0,59,9353955.0,0.001,0.7887816876173019,437.868831078,
1765916581.490699,0.7811644077301025,0.1307609860664523,0.009694705717265606,61.0,60,9504744.0,0.001,0.8031273782253265,445.641771321,
1765916589.3763485,0.8734573125839233,0.13290460878885316,0.008373918011784554,62.0,61,9662901.0,0.001,0.7783654779195786,453.527407857,
1765916595.5685568,0.7632207274436951,0.13504823151125403,0.01093458291143179,63.0,62,9809122.0,0.001,0.804752916097641,459.719621786,
1765916603.198977,0.814961314201355,0.13719185423365488,0.006759463343769312,64.0,63,9968473.0,0.001,0.7941178232431412,467.350034042,
1765916611.1015768,0.8438880443572998,0.13933547695605572,0.011336992494761944,65.0,64,10119334.0,0.001,0.7866557985544205,475.252658611,
1765916616.7622557,0.7960917949676514,0.1414790996784566,0.0073696221224963665,66.0,65,10259437.0,0.001,0.7974105626344681,480.913293257,
1765916625.348763,0.8478732109069824,0.14362272240085744,0.0081253657117486,67.0,66,10416011.0,0.001,0.7859833240509033,489.499806492,
1765916631.2550876,0.838350236415863,0.1457663451232583,0.008353231474757195,68.0,67,10566185.0,0.001,0.7882009297609329,495.406130541,
1765916637.380108,0.811438262462616,0.14790996784565916,0.01123291626572609,69.0,68,10715715.0,0.001,0.7949003279209137,501.531140536,
1765916646.2908459,0.827954113483429,0.15005359056806003,0.007478339597582817,70.0,69,10880059.0,0.001,0.7886618971824646,510.441897927,
1765916652.1582484,0.8086152076721191,0.15219721329046088,0.00890956912189722,71.0,70,11036249.0,0.001,0.7922822684049606,516.309305113,
1765916659.0106752,0.8240866661071777,0.15434083601286175,0.007888669148087502,72.0,71,11186751.0,0.001,0.7894211262464523,523.161708258,
1765916666.4345536,0.8560051918029785,0.1564844587352626,0.011145439930260181,73.0,72,11356082.0,0.001,0.7819973230361938,530.585581032,
1765916673.9200935,0.8343324661254883,0.15862808145766344,0.007151363883167505,74.0,73,11514483.0,0.001,0.7869775891304016,538.071145491,
1765916680.4999495,0.8195209503173828,0.1607717041800643,0.00726220803335309,75.0,74,11663606.0,0.001,0.7892644107341766,544.650992989,
1765916687.1192727,0.8221157789230347,0.16291532690246516,0.007410115096718073,76.0,75,11816781.0,0.001,0.7908541560173035,551.270291781,
1765916693.7177296,0.8331927061080933,0.16505894962486603,0.007213796488940716,77.0,76,11978438.0,0.001,0.7879306674003601,557.868785721,
1765916700.8731883,0.8052874803543091,0.16720257234726688,0.011374319903552532,78.0,77,12137976.0,0.001,0.7948799729347229,565.024245402,
1765916708.2049344,0.8356239795684814,0.16934619506966775,0.010042398236691952,79.0,78,12295505.0,0.001,0.7906019389629364,572.355991864,
1765916715.4187791,0.8418587446212769,0.1714898177920686,0.006886931136250496,80.0,79,12452019.0,0.001,0.7852878868579865,579.569845548,
1765916723.7759664,0.8565756678581238,0.17363344051446947,0.009465671144425869,81.0,80,12611435.0,0.001,0.7814134806394577,587.927035347,
1765916731.681858,0.7821866869926453,0.1757770632368703,0.007642008829861879,82.0,81,12770621.0,0.001,0.8002829104661942,595.832922529,
1765916738.0440955,0.8125529289245605,0.17792068595927116,0.012914719060063362,83.0,82,12917873.0,0.001,0.793233647942543,602.195153117,
1765916743.8145983,0.8044813275337219,0.18006430868167203,0.01687783934175968,84.0,83,13056173.0,0.001,0.7956983894109726,607.965654014,
1765916750.5691159,0.854310154914856,0.18220793140407288,0.008584951050579548,85.0,84,13211326.0,0.001,0.7811834067106247,614.720167154,
1765916757.2436604,0.8453415632247925,0.18435155412647375,0.013334279879927635,86.0,85,13369675.0,0.001,0.7853904813528061,621.394698857,
1765916763.5858178,0.798958957195282,0.1864951768488746,0.015199574641883373,87.0,86,13509971.0,0.001,0.7946630120277405,627.736877784,
1765916771.8998232,0.8306151628494263,0.18863879957127547,0.006823879666626453,88.0,87,13673080.0,0.001,0.7896602898836136,636.050875236,
1765916779.0042875,0.8705805540084839,0.1907824222936763,0.011299801990389824,89.0,88,13838935.0,0.001,0.7765807211399078,643.155335648,
1765916787.196166,0.8483408689498901,0.19292604501607716,0.007412794977426529,90.0,89,14002150.0,0.001,0.7819499224424362,651.347220513,
1765916794.6711836,0.8222249746322632,0.19506966773847803,0.01317755039781332,91.0,90,14156247.0,0.001,0.7918350547552109,658.82224412,
1765916802.5731118,0.8264449834823608,0.19721329046087888,0.00951724499464035,92.0,91,14323035.0,0.001,0.7895583361387253,666.724168963,
1765916810.6942055,0.8651106357574463,0.19935691318327975,0.010837609879672527,93.0,92,14490759.0,0.001,0.7816467881202698,674.845256621,
1765916817.285771,0.8240239024162292,0.2015005359056806,0.009083593264222145,94.0,93,14642384.0,0.001,0.7897439152002335,681.436825107,
1765916823.2998445,0.808937132358551,0.20364415862808147,0.013889016583561897,95.0,94,14786158.0,0.001,0.7935723215341568,687.450895865,
1765916829.5231123,0.796613872051239,0.2057877813504823,0.016237493604421616,96.0,95,14929253.0,0.001,0.7945668697357178,693.674156524,
1765916837.166649,0.764930009841919,0.20793140407288319,0.008628728799521923,97.0,96,15078062.0,0.001,0.8016597628593445,701.317711966,
1765916843.8614333,0.8442161083221436,0.21007502679528403,0.01715885102748871,98.0,97,15227850.0,0.001,0.7841413915157318,708.012484376,
1765916851.8246186,0.8187403082847595,0.21221864951768488,0.007158280815929174,99.0,98,15385692.0,0.001,0.790317714214325,715.975663851,
1765916859.983775,0.7836580872535706,0.21436227224008575,0.015185211785137653,100.0,99,15540223.0,0.001,0.8009828925132751,724.134827364,
1765916878.387028,0.7760869264602661,0.2165058949624866,0.008484884165227413,101.0,100,15695591.0,0.001,0.8021734803915024,742.538105067,
1765916885.5526547,0.8167930841445923,0.21864951768488747,0.014723872765898705,102.0,101,15855000.0,0.001,0.7942603379487991,749.703699078,
1765916892.2628188,0.8314173221588135,0.2207931404072883,0.011353745125234127,103.0,102,16010570.0,0.001,0.7863893359899521,756.413868763,
1765916899.604536,0.8111602067947388,0.22293676312968919,0.013031374663114548,104.0,103,16175156.0,0.001,0.7911050021648407,763.755589597,
1765916908.273646,0.8323075771331787,0.22508038585209003,0.012060105800628662,105.0,104,16345184.0,0.001,0.7878996878862381,772.424700032,
1765916915.6185932,0.8262441754341125,0.22722400857449088,0.008354680612683296,106.0,105,16496673.0,0.001,0.7906573861837387,779.769640803,
1765916922.518471,0.8333108425140381,0.22936763129689175,0.011823195964097977,107.0,106,16650964.0,0.001,0.7894326150417328,786.669521706,
1765916929.6025126,0.8405969142913818,0.2315112540192926,0.007723312359303236,108.0,107,16806131.0,0.001,0.7864222079515457,793.753547272,
1765916937.1147583,0.8487644195556641,0.23365487674169347,0.010762086138129234,109.0,108,16971757.0,0.001,0.7868280559778214,801.26579669,
1765916944.9591355,0.7971593737602234,0.2357984994640943,0.007636051159352064,110.0,109,17125261.0,0.001,0.797102078795433,809.110185065,
1765916952.5395064,0.7933657169342041,0.2379421221864952,0.009519887156784534,111.0,110,17285808.0,0.001,0.7970505952835083,816.690548215,
1765916960.3138251,0.7933815121650696,0.24008574490889603,0.009889500215649605,112.0,111,17436207.0,0.001,0.7976276278495789,824.46489199,
1765916967.8757644,0.8226698040962219,0.2422293676312969,0.009719034656882286,113.0,112,17609651.0,0.001,0.78764209151268,832.026802416,
1765916975.5604918,0.8180513381958008,0.24437299035369775,0.009539282880723476,114.0,113,17764531.0,0.001,0.7912170737981796,839.711539896,
1765916983.290987,0.7712480425834656,0.2465166130760986,0.008092631585896015,115.0,114,17923936.0,0.001,0.8041742742061615,847.442030503,
1765916991.348439,0.7853392362594604,0.24866023579849947,0.010695181787014008,116.0,115,18080869.0,0.001,0.798596665263176,855.499487388,
1765916998.146976,0.8242716789245605,0.2508038585209003,0.007149465847760439,117.0,116,18244414.0,0.001,0.7894320785999298,862.298002547,
1765917006.4932446,0.8315370082855225,0.2529474812433012,0.01059954147785902,118.0,117,18401734.0,0.001,0.7878116071224213,870.64429425,
1765917013.4587986,0.787516176700592,0.25509110396570206,0.007375914603471756,119.0,118,18555213.0,0.001,0.7981463819742203,877.609857247,
1765917022.5190992,0.8904588222503662,0.2572347266881029,0.009393995627760887,120.0,119,18729596.0,0.001,0.7730065137147903,886.67015142,
1765917028.5905156,0.7947795391082764,0.25937834941050375,0.008894664235413074,121.0,120,18874599.0,0.001,0.7965081334114075,892.741571781,
1765917037.0265863,0.82427579164505,0.2615219721329046,0.009842775762081146,122.0,121,19043580.0,0.001,0.7864571213722229,901.177631023,
1765917043.503119,0.8101948499679565,0.26366559485530544,0.009912336245179176,123.0,122,19188254.0,0.001,0.7931681126356125,907.654145298,
1765917049.9935892,0.7796143293380737,0.2658092175777063,0.012289590202271938,124.0,123,19336517.0,0.001,0.7996386289596558,914.144647924,
1765917057.5412617,0.7919835448265076,0.2679528403001072,0.007213143166154623,125.0,124,19494094.0,0.001,0.7973313331604004,921.692277976,
1765917064.2095792,0.8097891807556152,0.27009646302250806,0.014443174935877323,126.0,125,19648425.0,0.001,0.7928539514541626,928.360640271,
1765917071.080789,0.8161872625350952,0.2722400857449089,0.007746496237814426,127.0,126,19798344.0,0.001,0.7904789596796036,935.231845626,
1765917077.9843113,0.8052171468734741,0.27438370846730975,0.01361638680100441,128.0,127,19955841.0,0.001,0.7928711324930191,942.135357913,
1765917084.4312296,0.7922917604446411,0.2765273311897106,0.007842098362743855,129.0,128,20107598.0,0.001,0.7984015345573425,948.582273518,
1765917090.7552657,0.79546058177948,0.27867095391211144,0.008518710732460022,130.0,129,20258362.0,0.001,0.7977593392133713,954.906315525,
1765917097.8387709,0.8416942954063416,0.2808145766345123,0.0077325268648564816,131.0,130,20412165.0,0.001,0.7827694416046143,961.989805524,
